"Date","Price","Open","High","Low","Vol.","Change %"
"14-08-2007","4,370.20","4,373.90","4,394.30","4,354.35","43.43B","-0.08%"
"13-08-2007","4,373.65","4,324.65","4,383.80","4,324.65","49.07B","0.93%"
"10-08-2007","4,333.35","4,393.60","4,395.50","4,239.20","81.66B","-1.59%"
"09-08-2007","4,403.20","4,462.25","4,530.05","4,390.80","78.45B","-1.32%"
"08-08-2007","4,462.10","4,357.00","4,472.15","4,356.75","68.39B","2.43%"
"07-08-2007","4,356.35","4,341.50","4,406.40","4,341.50","62.46B","0.39%"
"06-08-2007","4,339.50","4,404.05","4,404.05","4,267.15","63.59B","-1.41%"
"03-08-2007","4,401.55","4,355.75","4,428.10","4,355.75","62.86B","1.04%"
"02-08-2007","4,356.35","4,356.35","4,399.75","4,327.00","71.07B","0.24%"
"01-08-2007","4,345.85","4,528.85","4,532.90","4,339.75","104.23B","-4.04%"
"31-07-2007","4,528.85","4,444.25","4,534.20","4,432.85","84.26B","2.00%"
"30-07-2007","4,440.05","4,442.35","4,493.05","4,403.70","94.93B","-0.12%"
"27-07-2007","4,445.20","4,618.65","4,618.90","4,424.25","134.57B","-3.78%"
"26-07-2007","4,619.80","4,593.10","4,624.30","4,570.80","128.90B","0.68%"
"25-07-2007","4,588.70","4,620.50","4,620.50","4,555.80","108.55B","-0.69%"
"24-07-2007","4,620.75","4,620.05","4,647.95","4,609.75","81.34B","0.03%"
"23-07-2007","4,619.35","4,564.25","4,628.45","4,547.20","76.30B","1.17%"
"20-07-2007","4,566.05","4,563.75","4,600.80","4,553.80","87.67B","0.09%"
"19-07-2007","4,562.10","4,500.35","4,573.00","4,496.20","84.00B","1.39%"
"18-07-2007","4,499.55","4,498.65","4,510.80","4,452.85","78.47B","0.06%"
"17-07-2007","4,496.75","4,497.10","4,550.25","4,488.25","98.18B","-0.34%"
"16-07-2007","4,512.15","4,505.95","4,521.85","4,495.95","100.80B","0.17%"
"13-07-2007","4,504.55","4,446.40","4,513.90","4,446.05","126.46B","1.31%"
"12-07-2007","4,446.15","4,388.05","4,451.95","4,387.05","94.21B","1.34%"
"11-07-2007","4,387.15","4,403.80","4,411.45","4,344.70","77.61B","-0.43%"
"10-07-2007","4,406.05","4,419.10","4,434.45","4,393.00","72.59B","-0.30%"
"09-07-2007","4,419.40","4,385.45","4,427.55","4,385.45","59.06B","0.79%"
"06-07-2007","4,384.85","4,353.10","4,411.00","4,304.00","83.29B","0.71%"
"05-07-2007","4,353.95","4,359.20","4,378.55","4,311.80","63.67B","-0.12%"
"04-07-2007","4,359.30","4,358.25","4,386.45","4,342.00","62.53B","0.04%"
"03-07-2007","4,357.55","4,315.05","4,363.35","4,313.55","60.04B","1.02%"
"02-07-2007","4,313.75","4,318.40","4,346.75","4,305.45","64.31B","-0.11%"
"29-06-2007","4,318.30","4,282.40","4,321.35","4,280.95","72.07B","0.85%"
"28-06-2007","4,282.00","4,263.90","4,291.40","4,256.90","117.44B","0.42%"
"27-06-2007","4,263.95","4,286.20","4,294.20","4,255.25","76.76B","-0.51%"
"26-06-2007","4,285.70","4,259.40","4,296.15","4,250.10","78.18B","0.62%"
"25-06-2007","4,259.40","4,251.40","4,264.25","4,236.30","75.53B","0.17%"
"22-06-2007","4,252.05","4,267.55","4,278.85","4,242.50","65.62B","-0.36%"
"21-06-2007","4,267.40","4,248.65","4,275.35","4,220.10","71.84B","0.44%"
"20-06-2007","4,248.65","4,214.30","4,257.00","4,214.30","65.96B","0.82%"
"19-06-2007","4,214.30","4,143.85","4,222.40","4,136.15","56.23B","1.62%"
"18-06-2007","4,147.10","4,177.00","4,208.15","4,140.25","51.44B","-0.58%"
"15-06-2007","4,171.45","4,186.40","4,209.45","4,153.70","62.45B","0.03%"
"14-06-2007","4,170.00","4,113.20","4,174.05","4,112.85","62.82B","1.38%"
"13-06-2007","4,113.05","4,155.20","4,161.80","4,102.95","63.99B","-1.01%"
"12-06-2007","4,155.20","4,139.70","4,166.85","4,100.80","73.32B","0.23%"
"11-06-2007","4,145.60","4,183.75","4,205.20","4,134.95","82.51B","0.01%"
"08-06-2007","4,145.00","4,179.50","4,195.15","4,126.10","101.08B","-0.83%"
"07-06-2007","4,179.50","4,197.60","4,230.05","4,130.50","85.73B","-0.45%"
"06-06-2007","4,198.25","4,285.75","4,324.10","4,190.95","83.44B","-2.02%"
"05-06-2007","4,284.65","4,268.90","4,292.50","4,249.10","77.38B","0.41%"
"04-06-2007","4,267.05","4,300.70","4,362.95","4,256.45","81.07B","-0.70%"
"01-06-2007","4,297.05","4,296.05","4,325.80","4,288.55","72.92B","0.03%"
"31-05-2007","4,295.80","4,250.25","4,306.75","4,250.25","105.56B","1.09%"
"30-05-2007","4,249.65","4,292.70","4,301.60","4,241.35","88.08B","-1.02%"
"29-05-2007","4,293.25","4,257.60","4,298.85","4,248.90","70.65B","0.86%"
"28-05-2007","4,256.55","4,248.35","4,295.60","4,242.80","82.69B","0.20%"
"25-05-2007","4,248.15","4,197.85","4,256.40","4,141.35","87.03B","1.03%"
"24-05-2007","4,204.90","4,246.20","4,250.85","4,189.05","79.31B","-0.97%"
"23-05-2007","4,246.20","4,279.60","4,291.40","4,231.05","84.52B","-0.75%"
"22-05-2007","4,278.10","4,263.10","4,281.60","4,234.10","85.01B","0.40%"
"21-05-2007","4,260.90","4,217.65","4,269.35","4,217.55","92.55B","1.10%"
"18-05-2007","4,214.50","4,216.50","4,228.45","4,177.00","68.60B","-0.12%"
"17-05-2007","4,219.55","4,172.10","4,232.45","4,172.10","91.72B","1.17%"
"16-05-2007","4,170.95","4,125.40","4,181.00","4,113.05","86.97B","1.23%"
"15-05-2007","4,120.30","4,134.30","4,150.45","4,102.45","82.69B","-0.34%"
"14-05-2007","4,134.30","4,078.80","4,151.30","4,072.45","95.13B","1.41%"
"11-05-2007","4,076.65","4,070.20","4,094.65","3,981.15","101.59B","0.24%"
"10-05-2007","4,066.80","4,079.60","4,134.20","4,057.55","74.02B","-0.31%"
"09-05-2007","4,079.30","4,077.25","4,087.80","4,030.55","65.55B","0.06%"
"08-05-2007","4,077.00","4,111.25","4,136.05","4,066.40","71.94B","-0.83%"
"07-05-2007","4,111.15","4,117.50","4,157.65","4,103.60","62.92B","-0.15%"
"04-05-2007","4,117.35","4,168.90","4,180.90","4,109.70","67.37B","-0.81%"
"03-05-2007","4,150.85","4,089.45","4,161.20","4,080.75","79.37B","1.54%"
"30-04-2007","4,087.90","4,081.60","4,096.90","4,028.90","74.10B","0.11%"
"27-04-2007","4,083.50","4,182.00","4,182.00","4,074.30","83.11B","-2.26%"
"26-04-2007","4,177.85","4,170.05","4,217.90","4,143.25","111.62B","0.25%"
"25-04-2007","4,167.30","4,134.25","4,173.30","4,114.35","96.19B","0.62%"
"24-04-2007","4,141.80","4,085.10","4,162.15","4,057.70","101.66B","1.39%"
"23-04-2007","4,085.10","4,083.55","4,122.35","4,075.20","85.68B","0.04%"
"20-04-2007","4,083.55","4,000.25","4,090.05","3,995.50","96.49B","2.15%"
"19-04-2007","3,997.65","3,998.50","4,011.00","3,933.35","75.74B","-0.35%"
"18-04-2007","4,011.60","3,989.60","4,039.25","3,981.75","73.77B","0.67%"
"17-04-2007","3,984.95","4,014.40","4,030.00","3,976.25","83.03B","-0.71%"
"16-04-2007","4,013.35","3,920.50","4,016.80","3,920.50","85.02B","2.45%"
"13-04-2007","3,917.35","3,830.35","3,924.55","3,828.45","89.06B","2.28%"
"12-04-2007","3,829.85","3,861.85","3,861.85","3,811.25","69.27B","-0.85%"
"11-04-2007","3,862.65","3,848.35","3,876.35","3,844.75","89.11B","0.38%"
"10-04-2007","3,848.15","3,844.15","3,858.35","3,819.30","77.79B","0.12%"
"09-04-2007","3,843.50","3,752.90","3,850.90","3,747.25","65.50B","2.44%"
"05-04-2007","3,752.00","3,735.20","3,771.45","3,709.15","75.32B","0.50%"
"04-04-2007","3,733.25","3,689.75","3,751.40","3,689.75","73.93B","1.15%"
"03-04-2007","3,690.65","3,633.85","3,703.05","3,632.20","63.21B","1.57%"
"02-04-2007","3,633.60","3,820.00","3,820.00","3,617.00","74.49B","-4.92%"
"30-03-2007","3,821.55","3,788.85","3,832.20","3,785.30","75.88B","0.62%"
"29-03-2007","3,798.10","3,759.15","3,805.85","3,750.35","106.71B","0.98%"
"28-03-2007","3,761.10","3,818.75","3,830.30","3,752.95","78.53B","-1.54%"
"26-03-2007","3,819.95","3,863.45","3,885.45","3,768.25","66.32B","-1.06%"
"23-03-2007","3,861.05","3,876.75","3,901.75","3,850.80","85.38B","-0.38%"
"22-03-2007","3,875.90","3,764.50","3,881.00","3,764.50","89.00B","2.96%"
"21-03-2007","3,764.55","3,697.70","3,771.20","3,680.60","72.87B","1.81%"
"20-03-2007","3,697.60","3,680.35","3,725.00","3,676.65","69.48B","0.51%"
"19-03-2007","3,678.90","3,611.30","3,683.35","3,602.85","45.71B","1.95%"
"16-03-2007","3,608.55","3,639.35","3,683.60","3,573.85","60.52B","-0.96%"
"15-03-2007","3,643.60","3,644.90","3,711.05","3,630.55","73.33B","0.07%"
"14-03-2007","3,641.10","3,768.40","3,768.40","3,623.00","82.02B","-3.43%"
"13-03-2007","3,770.55","3,735.25","3,775.85","3,717.15","76.58B","0.96%"
"12-03-2007","3,734.60","3,717.45","3,781.45","3,713.90","89.73B","0.45%"
"09-03-2007","3,718.00","3,761.85","3,795.70","3,684.25","114.55B","-1.16%"
"08-03-2007","3,761.65","3,627.25","3,779.50","3,626.80","100.82B","3.72%"
"07-03-2007","3,626.85","3,661.55","3,714.15","3,568.55","92.65B","-0.79%"
"06-03-2007","3,655.65","3,577.15","3,679.15","3,576.65","94.56B","2.21%"
"05-03-2007","3,576.50","3,726.50","3,726.65","3,554.50","110.23B","-4.03%"
"02-03-2007","3,726.75","3,811.65","3,842.05","3,711.05","96.44B","-2.22%"
"01-03-2007","3,811.20","3,745.40","3,818.75","3,718.15","108.27B","1.76%"
"28-02-2007","3,745.30","3,893.40","3,893.40","3,674.85","142.56B","-3.82%"
"27-02-2007","3,893.90","3,948.05","3,958.00","3,873.85","75.81B","-1.22%"
"26-02-2007","3,942.00","3,939.10","3,958.90","3,856.70","85.99B","0.08%"
"23-02-2007","3,938.95","4,046.00","4,065.45","3,918.20","91.14B","-2.50%"
"22-02-2007","4,040.00","4,096.65","4,126.90","4,023.15","120.63B","-1.37%"
"21-02-2007","4,096.20","4,107.15","4,132.80","4,080.90","72.02B","-0.26%"
"20-02-2007","4,106.95","4,164.85","4,175.45","4,099.55","63.12B","-1.38%"
"19-02-2007","4,164.55","4,149.25","4,177.70","4,149.25","59.42B","0.44%"
"15-02-2007","4,146.20","4,046.80","4,155.70","4,046.80","76.58B","2.45%"
"14-02-2007","4,047.10","4,044.90","4,057.35","3,965.20","81.14B","0.06%"
"13-02-2007","4,044.55","4,069.10","4,132.70","3,998.30","97.84B","-0.34%"
"12-02-2007","4,058.30","4,187.20","4,187.20","4,044.35","91.39B","-3.08%"
"09-02-2007","4,187.40","4,223.50","4,239.20","4,171.80","64.63B","-0.85%"
"08-02-2007","4,223.40","4,232.00","4,245.30","4,188.45","69.42B","-0.02%"
"07-02-2007","4,224.25","4,198.20","4,232.30","4,192.85","66.59B","0.68%"
"06-02-2007","4,195.90","4,216.55","4,228.15","4,186.15","63.99B","-0.46%"
"05-02-2007","4,215.35","4,193.15","4,219.00","4,170.00","61.38B","0.76%"
"02-02-2007","4,183.50","4,140.20","4,198.70","4,132.95","92.51B","1.12%"
"01-02-2007","4,137.20","4,083.40","4,141.60","4,081.10","72.95B","1.33%"
"31-01-2007","4,082.70","4,123.85","4,137.85","4,068.55","114.99B","-1.01%"
"29-01-2007","4,124.45","4,148.40","4,167.15","4,115.75","93.76B","-0.56%"
"25-01-2007","4,147.70","4,092.05","4,157.95","4,090.10","129.98B","1.41%"
"24-01-2007","4,089.90","4,066.60","4,098.25","4,065.75","87.86B","0.59%"
"23-01-2007","4,066.10","4,102.65","4,105.10","4,056.45","79.68B","-0.89%"
"22-01-2007","4,102.45","4,089.60","4,114.50","4,069.95","63.74B","0.30%"
"19-01-2007","4,090.15","4,126.00","4,137.15","4,058.35","85.56B","-0.46%"
"18-01-2007","4,109.05","4,075.20","4,140.25","4,075.20","74.49B","0.80%"
"17-01-2007","4,076.45","4,084.90","4,096.75","4,071.55","58.85B","-0.10%"
"16-01-2007","4,080.50","4,090.70","4,107.45","4,067.90","57.53B","0.05%"
"15-01-2007","4,078.40","4,052.85","4,099.65","4,052.40","81.53B","0.64%"
"12-01-2007","4,052.45","3,944.55","4,059.15","3,944.55","80.31B","2.80%"
"11-01-2007","3,942.25","3,852.15","3,953.10","3,833.60","78.76B","2.39%"
"10-01-2007","3,850.30","3,910.95","3,911.95","3,841.70","68.20B","-1.56%"
"09-01-2007","3,911.40","3,933.30","3,963.75","3,890.75","65.32B","-0.56%"
"08-01-2007","3,933.40","3,983.30","3,987.45","3,913.00","62.68B","-1.26%"
"05-01-2007","3,983.40","3,990.15","4,011.45","3,969.65","68.60B","-0.14%"
"04-01-2007","3,988.80","4,027.30","4,041.00","3,979.80","67.10B","-0.88%"
"03-01-2007","4,024.05","4,007.70","4,029.80","3,985.00","63.83B","0.42%"
"02-01-2007","4,007.40","3,966.25","4,016.65","3,964.95","40.79B","1.03%"
"29-12-2006","3,966.40","3,971.65","3,991.60","3,960.45","46.46B","-0.10%"
"28-12-2006","3,970.55","3,974.20","3,997.35","3,961.95","82.84B","-0.09%"
"27-12-2006","3,974.25","3,942.75","3,986.75","3,937.70","54.70B","0.86%"
"26-12-2006","3,940.50","3,871.30","3,946.10","3,870.45","45.45B","1.79%"
"22-12-2006","3,871.15","3,834.90","3,880.15","3,823.40","50.85B","0.98%"
"21-12-2006","3,833.50","3,814.75","3,851.20","3,768.80","57.30B","0.47%"
"20-12-2006","3,815.55","3,832.15","3,886.10","3,787.55","81.92B","-0.43%"
"19-12-2006","3,832.00","3,928.85","3,931.90","3,783.45","75.19B","-2.46%"
"18-12-2006","3,928.75","3,888.20","3,934.00","3,828.15","72.04B","1.03%"
"15-12-2006","3,888.65","3,849.60","3,908.45","3,845.45","90.96B","1.19%"
"14-12-2006","3,843.05","3,765.70","3,855.05","3,763.50","72.36B","2.07%"
"13-12-2006","3,765.20","3,716.75","3,777.60","3,657.65","93.07B","1.30%"
"12-12-2006","3,716.90","3,849.10","3,861.25","3,661.60","103.19B","-3.44%"
"11-12-2006","3,849.50","3,961.90","3,965.05","3,798.30","77.13B","-2.84%"
"08-12-2006","3,962.00","4,015.75","4,046.85","3,948.70","53.67B","-1.33%"
"07-12-2006","4,015.35","4,015.00","4,027.70","4,001.40","52.64B","-0.01%"
"06-12-2006","4,015.95","4,016.00","4,036.20","3,982.50","65.43B","0.00%"
"05-12-2006","4,015.75","4,001.25","4,033.20","4,001.25","64.66B","0.37%"
"04-12-2006","4,001.00","4,002.40","4,015.25","3,991.55","53.82B","0.09%"
"01-12-2006","3,997.60","3,955.70","4,001.30","3,953.95","58.09B","1.09%"
"30-11-2006","3,954.50","3,929.40","3,973.00","3,929.40","92.62B","0.67%"
"29-11-2006","3,928.20","3,922.50","3,952.40","3,920.00","59.75B","0.16%"
"28-11-2006","3,921.75","3,966.00","3,966.00","3,911.55","59.71B","-1.19%"
"27-11-2006","3,968.90","3,974.95","3,974.95","3,948.85","48.83B","0.46%"
"24-11-2006","3,950.85","3,945.45","3,965.80","3,935.30","67.03B","0.14%"
"23-11-2006","3,945.45","3,955.30","3,976.80","3,933.70","64.56B","-0.24%"
"22-11-2006","3,954.75","3,918.30","3,960.00","3,909.60","75.05B","0.93%"
"21-11-2006","3,918.25","3,859.50","3,921.70","3,856.75","67.08B","1.61%"
"20-11-2006","3,856.15","3,852.65","3,866.95","3,794.30","83.24B","0.09%"
"17-11-2006","3,852.80","3,877.00","3,891.85","3,835.70","77.62B","-0.62%"
"16-11-2006","3,876.85","3,876.40","3,900.40","3,863.85","79.98B","0.01%"
"15-11-2006","3,876.30","3,865.95","3,888.80","3,838.25","68.56B","0.27%"
"14-11-2006","3,865.90","3,862.00","3,883.00","3,850.75","68.08B","0.19%"
"13-11-2006","3,858.75","3,834.80","3,862.05","3,834.00","55.67B","0.63%"
"10-11-2006","3,834.75","3,796.05","3,842.40","3,785.40","70.38B","1.01%"
"09-11-2006","3,796.40","3,777.80","3,808.20","3,769.80","71.62B","0.51%"
"08-11-2006","3,777.30","3,799.20","3,809.95","3,737.20","81.19B","-0.56%"
"07-11-2006","3,798.75","3,812.15","3,840.45","3,789.40","71.44B","-0.28%"
"06-11-2006","3,809.25","3,804.75","3,822.40","3,798.25","68.78B","0.10%"
"03-11-2006","3,805.35","3,793.05","3,809.65","3,771.00","61.16B","0.37%"
"02-11-2006","3,791.20","3,769.40","3,805.50","3,761.90","57.71B","0.64%"
"01-11-2006","3,767.05","3,744.10","3,777.70","3,737.00","70.55B","0.61%"
"31-10-2006","3,744.10","3,770.50","3,782.85","3,726.75","87.73B","-0.66%"
"30-10-2006","3,769.10","3,739.35","3,776.05","3,719.45","85.37B","0.80%"
"27-10-2006","3,739.35","3,676.85","3,747.35","3,674.80","80.86B","1.68%"
"26-10-2006","3,677.55","3,656.20","3,686.85","3,651.20","97.31B","0.55%"
"23-10-2006","3,657.30","3,683.40","3,690.85","3,651.20","45.31B","-0.71%"
"21-10-2006","3,683.50","3,680.85","3,708.40","3,662.85","","0.18%"
"20-10-2006","3,676.85","3,678.75","3,714.25","3,665.50","71.91B","-0.03%"
"19-10-2006","3,677.80","3,711.10","3,726.95","3,655.05","87.37B","-0.89%"
"18-10-2006","3,710.65","3,715.20","3,727.00","3,701.30","98.32B","-0.12%"
"17-10-2006","3,715.00","3,726.40","3,742.50","3,691.35","72.71B","-0.24%"
"16-10-2006","3,723.95","3,668.90","3,729.70","3,668.90","74.44B","1.30%"
"13-10-2006","3,676.05","3,621.65","3,682.35","3,621.65","77.58B","1.52%"
"12-10-2006","3,621.05","3,562.55","3,626.80","3,545.95","67.08B","1.76%"
"11-10-2006","3,558.55","3,581.55","3,614.50","3,544.25","64.73B","-0.35%"
"10-10-2006","3,571.05","3,567.45","3,597.20","3,563.10","61.18B","0.11%"
"09-10-2006","3,567.15","3,570.05","3,585.35","3,540.45","52.25B","-0.07%"
"06-10-2006","3,569.70","3,565.45","3,583.75","3,560.90","83.45B","0.13%"
"05-10-2006","3,564.90","3,515.60","3,574.95","3,515.60","74.90B","1.41%"
"04-10-2006","3,515.35","3,570.95","3,580.05","3,508.65","68.28B","-1.52%"
"03-10-2006","3,569.60","3,588.95","3,606.20","3,561.70","55.66B","-0.52%"
"29-09-2006","3,588.40","3,572.15","3,599.80","3,564.70","58.34B","0.47%"
"28-09-2006","3,571.75","3,579.95","3,589.30","3,560.75","82.59B","-0.21%"
"27-09-2006","3,579.30","3,571.75","3,603.70","3,568.40","65.27B","0.21%"
"26-09-2006","3,571.75","3,523.70","3,576.75","3,517.15","67.28B","1.37%"
"25-09-2006","3,523.45","3,545.10","3,568.65","3,514.85","59.72B","-0.58%"
"22-09-2006","3,544.05","3,554.05","3,562.45","3,525.40","60.15B","-0.25%"
"21-09-2006","3,553.05","3,506.70","3,556.35","3,506.70","65.97B","1.43%"
"20-09-2006","3,502.80","3,457.85","3,509.85","3,419.75","62.44B","1.31%"
"19-09-2006","3,457.35","3,493.50","3,514.95","3,438.80","69.74B","-1.01%"
"18-09-2006","3,492.75","3,478.65","3,506.20","3,478.40","60.73B","0.41%"
"15-09-2006","3,478.60","3,471.65","3,487.45","3,434.55","71.32B","0.20%"
"14-09-2006","3,471.60","3,454.60","3,484.00","3,454.60","68.35B","0.49%"
"13-09-2006","3,454.55","3,389.85","3,470.65","3,389.80","71.10B","1.91%"
"12-09-2006","3,389.90","3,363.30","3,395.05","3,328.45","80.29B","0.71%"
"11-09-2006","3,366.15","3,470.35","3,486.65","3,351.30","77.97B","-3.03%"
"08-09-2006","3,471.45","3,454.65","3,477.95","3,442.85","75.30B","0.49%"
"07-09-2006","3,454.55","3,477.15","3,478.85","3,438.80","61.58B","-0.65%"
"06-09-2006","3,477.25","3,474.40","3,490.70","3,465.80","64.63B","0.10%"
"05-09-2006","3,473.75","3,471.40","3,488.60","3,457.90","49.64B","-0.09%"
"04-09-2006","3,476.85","3,435.55","3,483.10","3,435.55","55.79B","1.21%"
"01-09-2006","3,435.45","3,414.00","3,439.50","3,402.90","69.84B","0.63%"
"31-08-2006","3,413.90","3,404.50","3,452.30","3,403.65","98.62B","-0.48%"
"30-08-2006","3,430.35","3,425.80","3,440.20","3,407.75","61.67B","0.14%"
"29-08-2006","3,425.70","3,405.05","3,434.95","3,396.10","60.67B","0.72%"
"28-08-2006","3,401.10","3,386.00","3,405.30","3,377.75","46.75B","0.45%"
"25-08-2006","3,385.95","3,368.55","3,402.70","3,368.55","68.46B","0.46%"
"24-08-2006","3,370.40","3,336.65","3,379.55","3,304.85","70.80B","1.04%"
"23-08-2006","3,335.80","3,363.60","3,369.65","3,325.10","52.06B","-0.86%"
"22-08-2006","3,364.60","3,369.60","3,398.35","3,351.50","58.62B","-0.04%"
"21-08-2006","3,366.00","3,356.80","3,374.90","3,332.90","48.93B","0.28%"
"18-08-2006","3,356.75","3,354.50","3,366.25","3,332.20","57.03B","0.08%"
"17-08-2006","3,353.90","3,359.70","3,385.15","3,328.60","72.57B","-0.06%"
"16-08-2006","3,356.05","3,314.75","3,377.10","3,314.75","69.20B","1.30%"
"14-08-2006","3,313.10","3,274.95","3,317.80","3,269.15","51.60B","1.18%"
"11-08-2006","3,274.35","3,260.05","3,286.50","3,236.95","63.50B","0.44%"
"10-08-2006","3,260.10","3,254.60","3,274.75","3,229.45","59.29B","0.17%"
"09-08-2006","3,254.60","3,211.55","3,267.20","3,187.85","71.78B","1.31%"
"08-08-2006","3,212.40","3,151.55","3,216.75","3,151.55","52.27B","1.95%"
"07-08-2006","3,151.10","3,176.70","3,178.50","3,142.55","50.26B","-0.81%"
"04-08-2006","3,176.75","3,189.70","3,228.15","3,161.80","69.53B","-0.42%"
"03-08-2006","3,190.00","3,182.55","3,234.25","3,175.15","69.09B","0.25%"
"02-08-2006","3,182.10","3,129.45","3,187.85","3,127.90","55.48B","1.09%"
"01-08-2006","3,147.80","3,128.20","3,154.70","3,113.60","57.03B","0.15%"
"31-07-2006","3,143.20","3,131.35","3,179.70","3,110.60","61.67B","0.40%"
"28-07-2006","3,130.80","3,158.00","3,168.50","3,109.45","81.28B","-0.80%"
"27-07-2006","3,156.15","3,109.85","3,167.10","3,109.85","106.69B","1.48%"
"26-07-2006","3,110.15","3,040.45","3,121.40","3,022.70","77.14B","2.29%"
"25-07-2006","3,040.50","2,989.50","3,046.95","2,987.15","70.65B","1.83%"
"24-07-2006","2,985.85","2,944.90","2,996.65","2,878.25","78.14B","1.39%"
"21-07-2006","2,945.00","3,025.10","3,029.10","2,930.15","74.88B","-2.58%"
"20-07-2006","3,023.05","2,943.65","3,041.25","2,943.65","77.71B","3.08%"
"19-07-2006","2,932.75","2,995.85","3,045.35","2,919.95","79.09B","-2.03%"
"18-07-2006","2,993.65","3,007.15","3,038.25","2,967.95","70.49B","-0.46%"
"17-07-2006","3,007.55","3,123.65","3,125.10","2,999.35","60.05B","-3.71%"
"14-07-2006","3,123.35","3,166.25","3,166.25","3,089.55","61.51B","-1.45%"
"13-07-2006","3,169.30","3,196.30","3,208.85","3,148.95","81.62B","-0.83%"
"12-07-2006","3,195.90","3,124.95","3,201.35","3,078.25","93.62B","2.56%"
"11-07-2006","3,116.15","3,145.30","3,146.00","3,100.40","66.34B","-0.82%"
"10-07-2006","3,142.00","3,077.10","3,147.70","3,064.10","65.28B","2.15%"
"07-07-2006","3,075.85","3,157.95","3,193.10","3,056.30","90.06B","-2.55%"
"06-07-2006","3,156.40","3,197.50","3,197.50","3,138.40","74.89B","-1.27%"
"05-07-2006","3,197.10","3,136.95","3,201.20","3,121.80","90.42B","1.86%"
"04-07-2006","3,138.65","3,151.05","3,177.40","3,130.30","66.68B","-0.39%"
"03-07-2006","3,150.95","3,128.75","3,160.35","3,114.85","66.60B","0.73%"
